 time           time           v(p)           v(s0)          v(s1)          v(w_mem)       v(n)          
 5.7616451e-04  5.7616451e-04 -1.8676456e+00  8.0274925e-06  8.0553132e-06  5.0000522e-01 -9.4317068e-03 
 5.7621451e-04  5.7621451e-04 -1.8561770e+00  7.8842163e-06  7.9115397e-06  5.0000513e-01 -9.3737883e-03 
 5.7626451e-04  5.7626451e-04 -1.8442505e+00  7.7411037e-06  7.7679304e-06  5.0000504e-01 -9.3135570e-03 
 5.7631451e-04  5.7631451e-04 -1.8318689e+00  7.5981651e-06  7.6244956e-06  5.0000494e-01 -9.2510277e-03 
 5.7636451e-04  5.7636451e-04 -1.8190354e+00  7.4554112e-06  7.4812462e-06  5.0000485e-01 -9.1862159e-03 
 5.7641451e-04  5.7641451e-04 -1.8057530e+00  7.3128534e-06  7.3381935e-06  5.0000476e-01 -9.1191376e-03 
 5.7646451e-04  5.7646451e-04 -1.7920251e+00  7.1705035e-06  7.1953494e-06  5.0000466e-01 -9.0498093e-03 
 5.7651451e-04  5.7651451e-04 -1.7778550e+00  7.0283739e-06  7.0527265e-06  5.0000457e-01 -8.9782481e-03 
 5.7656451e-04  5.7656451e-04 -1.7632462e+00  6.8864779e-06  6.9103379e-06  5.0000448e-01 -8.9044717e-03 
 5.7661451e-04  5.7661451e-04 -1.7482025e+00  6.7448292e-06  6.7681976e-06  5.0000439e-01 -8.8284983e-03 
 5.7666451e-04  5.7666451e-04 -1.7327273e+00  6.6034424e-06  6.6263200e-06  5.0000430e-01 -8.7503466e-03 
 5.7671451e-04  5.7671451e-04 -1.7168247e+00  6.4623328e-06  6.4847206e-06  5.0000420e-01 -8.6700360e-03 
 5.7676451e-04  5.7676451e-04 -1.7004984e+00  6.3215166e-06  6.3434155e-06  5.0000411e-01 -8.5875861e-03 
 5.7681451e-04  5.7681451e-04 -1.6837526e+00  6.1810107e-06  6.2024219e-06  5.0000402e-01 -8.5030175e-03 
 5.7686451e-04  5.7686451e-04 -1.6665913e+00  6.0408331e-06  6.0617577e-06  5.0000393e-01 -8.4163508e-03 
 5.7691451e-04  5.7691451e-04 -1.6490188e+00  5.9010028e-06  5.9214420e-06  5.0000384e-01 -8.3276076e-03 
 5.7696451e-04  5.7696451e-04 -1.6310395e+00  5.7615396e-06  5.7814948e-06  5.0000375e-01 -8.2368098e-03 
 5.7701451e-04  5.7701451e-04 -1.6126577e+00  5.6224648e-06  5.6419372e-06  5.0000366e-01 -8.1439796e-03 
 5.7706451e-04  5.7706451e-04 -1.5938780e+00  5.4838006e-06  5.5027916e-06  5.0000357e-01 -8.0491401e-03 
 5.7711451e-04  5.7711451e-04 -1.5747050e+00  5.3455705e-06  5.3640817e-06  5.0000348e-01 -7.9523146e-03 
 5.7716451e-04  5.7716451e-04 -1.5551435e+00  5.2077993e-06  5.2258322e-06  5.0000339e-01 -7.8535271e-03 
 5.7721451e-04  5.7721451e-04 -1.5351984e+00  5.0705133e-06  5.0880696e-06  5.0000330e-01 -7.7528018e-03 
 5.7726451e-04  5.7726451e-04 -1.5148744e+00  4.9337401e-06  4.9508217e-06  5.0000321e-01 -7.6501637e-03 
 5.7731451e-04  5.7731451e-04 -1.4941766e+00  4.7975090e-06  4.8141178e-06  5.0000312e-01 -7.5456381e-03 
 5.7736451e-04  5.7736451e-04 -1.4731102e+00  4.6618510e-06  4.6779888e-06  5.0000303e-01 -7.4392507e-03 
 5.7741451e-04  5.7741451e-04 -1.4516803e+00  4.5267986e-06  4.5424677e-06  5.0000294e-01 -7.3310279e-03 
 5.7746451e-04  5.7746451e-04 -1.4298922e+00  4.3923864e-06  4.4075888e-06  5.0000286e-01 -7.2209963e-03 
 5.7751451e-04  5.7751451e-04 -1.4077514e+00  4.2586506e-06  4.2733888e-06  5.0000277e-01 -7.1091830e-03 
 5.7756451e-04  5.7756451e-04 -1.3852632e+00  4.1256296e-06  4.1399061e-06  5.0000268e-01 -6.9956157e-03 
 5.7761451e-04  5.7761451e-04 -1.3624332e+00  3.9933641e-06  4.0071814e-06  5.0000260e-01 -6.8803224e-03 
 5.7766451e-04  5.7766451e-04 -1.3392670e+00  3.8618966e-06  3.8752576e-06  5.0000251e-01 -6.7633316e-03 
 5.7771451e-04  5.7771451e-04 -1.3157704e+00  3.7312722e-06  3.7441798e-06  5.0000243e-01 -6.6446720e-03 
 5.7776451e-04  5.7776451e-04 -1.2919491e+00  3.6015384e-06  3.6139956e-06  5.0000234e-01 -6.5243730e-03 
 5.7781451e-04  5.7781451e-04 -1.2678091e+00  3.4727451e-06  3.4847553e-06  5.0000226e-01 -6.4024642e-03 
 5.7786451e-04  5.7786451e-04 -1.2433563e+00  3.3449451e-06  3.3565116e-06  5.0000218e-01 -6.2789758e-03 
 5.7791451e-04  5.7791451e-04 -1.2185966e+00  3.2181935e-06  3.2293201e-06  5.0000209e-01 -6.1539382e-03 
 5.7796451e-04  5.7796451e-04 -1.1935363e+00  3.0925487e-06  3.1032391e-06  5.0000201e-01 -6.0273823e-03 
 5.7801451e-04  5.7801451e-04 -1.1681816e+00  2.9680718e-06  2.9783301e-06  5.0000193e-01 -5.8993392e-03 
 5.7806451e-04  5.7806451e-04 -1.1425386e+00  2.8448268e-06  2.8546573e-06  5.0000185e-01 -5.7698406e-03 
 5.7811451e-04  5.7811451e-04 -1.1166136e+00  2.7228811e-06  2.7322883e-06  5.0000177e-01 -5.6389185e-03 
 5.7816451e-04  5.7816451e-04 -1.0904132e+00  2.6023052e-06  2.6112938e-06  5.0000169e-01 -5.5066050e-03 
 5.7821451e-04  5.7821451e-04 -1.0639438e+00  2.4831726e-06  2.4917478e-06  5.0000162e-01 -5.3729330e-03 
 5.7826451e-04  5.7826451e-04 -1.0372118e+00  2.3655606e-06  2.3737274e-06  5.0000154e-01 -5.2379353e-03 
 5.7831451e-04  5.7831451e-04 -1.0102239e+00  2.2495494e-06  2.2573135e-06  5.0000146e-01 -5.1016453e-03 
 5.7836451e-04  5.7836451e-04 -9.8298674e-01  2.1352229e-06  2.1425902e-06  5.0000139e-01 -4.9640966e-03 
 5.7841451e-04  5.7841451e-04 -9.5550706e-01  2.0226682e-06  2.0296448e-06  5.0000132e-01 -4.8253231e-03 
 5.7846451e-04  5.7846451e-04 -9.2779161e-01  1.9119759e-06  1.9185683e-06  5.0000124e-01 -4.6853591e-03 
 5.7851451e-04  5.7851451e-04 -8.9984725e-01  1.8032400e-06  1.8094549e-06  5.0000117e-01 -4.5442390e-03 
 5.7856451e-04  5.7856451e-04 -8.7168086e-01  1.6965577e-06  1.7024023e-06  5.0000110e-01 -4.4019979e-03 
 5.7861451e-04  5.7861451e-04 -8.4329940e-01  1.5920294e-06  1.5975112e-06  5.0000104e-01 -4.2586706e-03 
 5.7866451e-04  5.7866451e-04 -8.1470987e-01  1.4897587e-06  1.4948854e-06  5.0000097e-01 -4.1142926e-03 
 5.7871451e-04  5.7871451e-04 -7.8591932e-01  1.3898518e-06  1.3946318e-06  5.0000090e-01 -3.9688996e-03 
 5.7876451e-04  5.7876451e-04 -7.5693486e-01  1.2924181e-06  1.2968599e-06  5.0000084e-01 -3.8225273e-03 
 5.7881451e-04  5.7881451e-04 -7.2776363e-01  1.1975692e-06  1.2016817e-06  5.0000078e-01 -3.6752119e-03 
 5.7886451e-04  5.7886451e-04 -6.9841284e-01  1.1054188e-06  1.1092114e-06  5.0000072e-01 -3.5269898e-03 
 5.7891451e-04  5.7891451e-04 -6.6888973e-01  1.0160828e-06  1.0195653e-06  5.0000066e-01 -3.3778975e-03 
 5.7896451e-04  5.7896451e-04 -6.3920158e-01  9.2967841e-07  9.3286099e-07  5.0000060e-01 -3.2279718e-03 
 5.7901451e-04  5.7901451e-04 -6.0935571e-01  8.4632401e-07  8.4921725e-07  5.0000055e-01 -3.0772496e-03 
 5.7906451e-04  5.7906451e-04 -5.7935949e-01  7.6613861e-07  7.6875351e-07  5.0000050e-01 -2.9257683e-03 
 5.7911451e-04  5.7911451e-04 -5.4922033e-01  6.8924138e-07  6.9158934e-07  5.0000045e-01 -2.7735651e-03 
 5.7916451e-04  5.7916451e-04 -5.1894566e-01  6.1575105e-07  6.1784392e-07  5.0000040e-01 -2.6206776e-03 
 5.7921451e-04  5.7921451e-04 -4.8854294e-01  5.4578538e-07  5.4763538e-07  5.0000036e-01 -2.4671435e-03 
 5.7926451e-04  5.7926451e-04 -4.5801968e-01  4.7946048e-07  4.8108025e-07  5.0000031e-01 -2.3130008e-03 
 5.7931451e-04  5.7931451e-04 -4.2738341e-01  4.1689017e-07  4.1829274e-07  5.0000027e-01 -2.1582874e-03 
 5.7936451e-04  5.7936451e-04 -3.9664170e-01  3.5818529e-07  3.5938408e-07  5.0000023e-01 -2.0030415e-03 
 5.7941451e-04  5.7941451e-04 -3.6580211e-01  3.0345298e-07  3.0446178e-07  5.0000020e-01 -1.8473014e-03 
 5.7946451e-04  5.7946451e-04 -3.3487227e-01  2.5279597e-07  2.5362893e-07  5.0000016e-01 -1.6911055e-03 
 5.7951451e-04  5.7951451e-04 -3.0385981e-01  2.0631185e-07  2.0698346e-07  5.0000013e-01 -1.5344924e-03 
 5.7956451e-04  5.7956451e-04 -2.7277237e-01  1.6409235e-07  1.6461741e-07  5.0000011e-01 -1.3775008e-03 
 5.7961451e-04  5.7961451e-04 -2.4161763e-01  1.2622263e-07  1.2661623e-07  5.0000008e-01 -1.2201692e-03 
 5.7966451e-04  5.7966451e-04 -2.1040328e-01  9.2780611e-08  9.3058127e-08  5.0000006e-01 -1.0625367e-03 
 5.7971451e-04  5.7971451e-04 -1.7913701e-01  6.3836326e-08  6.4013370e-08  5.0000004e-01 -9.0464196e-04 
 5.7976451e-04  5.7976451e-04 -1.4782654e-01  3.9451343e-08  3.9543742e-08  5.0000003e-01 -7.4652406e-04 
 5.7981451e-04  5.7981451e-04 -1.1647960e-01  1.9678227e-08  1.9701988e-08  5.0000001e-01 -5.8822198e-04 
 5.7986451e-04  5.7986451e-04 -8.5103915e-02  4.5600734e-09  4.5313561e-09  5.0000000e-01 -4.2977477e-04 
 5.7991451e-04  5.7991451e-04 -5.3707235e-02 -5.8698754e-09 -5.9347974e-09  5.0000000e-01 -2.7122153e-04 
 5.7996451e-04  5.7996451e-04 -2.2297304e-02 -1.1588532e-08 -1.1673305e-08  4.9999999e-01 -1.1260138e-04 
 5.8001451e-04  5.8001451e-04  9.1181293e-03 -1.2583177e-08 -1.2671402e-08  4.9999999e-01  4.6046553e-05 
 5.8006451e-04  5.8006451e-04  4.0531313e-02 -8.8515760e-09 -8.9268481e-09  4.9999999e-01  2.0468313e-04 
 5.8011451e-04  5.8011451e-04  7.1934495e-02 -4.0200096e-10 -4.4794275e-10  5.0000000e-01  3.6326920e-04 
 5.8016451e-04  5.8016451e-04  1.0331993e-01  1.2746846e-08  1.2746547e-08  5.0000001e-01  5.2176565e-04 
 5.8021451e-04  5.8021451e-04  1.3467987e-01  3.0566004e-08  3.0627559e-08  5.0000002e-01  6.8013337e-04 
 5.8026451e-04  5.8026451e-04  1.6600658e-01  5.3016519e-08  5.3156005e-08  5.0000003e-01  8.3833329e-04 
 5.8031451e-04  5.8031451e-04  1.9729233e-01  8.0049791e-08  8.0283116e-08  5.0000005e-01  9.9632638e-04 
 5.8036451e-04  5.8036451e-04  2.2852941e-01  1.1160801e-07  1.1195088e-07  5.0000007e-01  1.1540737e-03 
 5.8041451e-04  5.8041451e-04  2.5971009e-01  1.4762466e-07  1.4809255e-07  5.0000010e-01  1.3115362e-03 
 5.8046451e-04  5.8046451e-04  2.9082670e-01  1.8802507e-07  1.8863320e-07  5.0000012e-01  1.4686752e-03 
 5.8051451e-04  5.8051451e-04  3.2187155e-01  2.3272707e-07  2.3349037e-07  5.0000015e-01  1.6254518e-03 
 5.8056451e-04  5.8056451e-04  3.5283698e-01  2.8164161e-07  2.8257471e-07  5.0000018e-01  1.7818274e-03 
 5.8061451e-04  5.8061451e-04  3.8371536e-01  3.3467349e-07  3.3579067e-07  5.0000022e-01  1.9377634e-03 
 5.8066451e-04  5.8066451e-04  4.1449906e-01  3.9172204e-07  3.9303725e-07  5.0000025e-01  2.0932213e-03 
 5.8071451e-04  5.8071451e-04  4.4518048e-01  4.5268188e-07  4.5420869e-07  5.0000029e-01  2.2481627e-03 
 5.8076451e-04  5.8076451e-04  4.7575207e-01  5.1744362e-07  5.1919524e-07  5.0000034e-01  2.4025495e-03 
 5.8081451e-04  5.8081451e-04  5.0620627e-01  5.8589460e-07  5.8788383e-07  5.0000038e-01  2.5563436e-03 
 5.8086451e-04  5.8086451e-04  5.3653557e-01  6.5791956e-07  6.6015880e-07  5.0000043e-01  2.7095069e-03 
 5.8091451e-04  5.8091451e-04  5.6673250e-01  7.3340134e-07  7.3590260e-07  5.0000048e-01  2.8620018e-03 
 5.8096451e-04  5.8096451e-04  5.9678958e-01  8.1222152e-07  8.1499637e-07  5.0000053e-01  3.0137905e-03 
 5.8101451e-04  5.8101451e-04  6.2669942e-01  8.9426100e-07  8.9732064e-07  5.0000058e-01  3.1648357e-03 
 5.8106451e-04  5.8106451e-04  6.5645463e-01  9.7940063e-07  9.8275581e-07  5.0000064e-01  3.3151000e-03 
 5.8111451e-04  5.8111451e-04  6.8604787e-01  1.0675217e-06  1.0711827e-06  5.0000069e-01  3.4645465e-03 
 5.8116451e-04  5.8116451e-04  7.1547184e-01  1.1585063e-06  1.1624832e-06  5.0000075e-01  3.6131381e-03 
 5.8121451e-04  5.8121451e-04  7.4471928e-01  1.2522381e-06  1.2565404e-06  5.0000081e-01  3.7608383e-03 
 5.8126451e-04  5.8126451e-04  7.7378296e-01  1.3486023e-06  1.3532391e-06  5.0000088e-01  3.9076107e-03 
 5.8131451e-04  5.8131451e-04  8.0265573e-01  1.4474863e-06  1.4524663e-06  5.0000094e-01  4.0534189e-03 
 5.8136451e-04  5.8136451e-04  8.3133046e-01  1.5487798e-06  1.5541115e-06  5.0000101e-01  4.1982271e-03 
 5.8141451e-04  5.8141451e-04  8.5980006e-01  1.6523753e-06  1.6580665e-06  5.0000107e-01  4.3419995e-03 
 5.8146451e-04  5.8146451e-04  8.8805753e-01  1.7581678e-06  1.7642263e-06  5.0000114e-01  4.4847005e-03 
 5.8151451e-04  5.8151451e-04  9.1609588e-01  1.8660558e-06  1.8724887e-06  5.0000121e-01  4.6262952e-03 
 5.8156451e-04  5.8156451e-04  9.4390819e-01  1.9759405e-06  1.9827549e-06  5.0000129e-01  4.7667484e-03 
 5.8161451e-04  5.8161451e-04  9.7148761e-01  2.0877266e-06  2.0949290e-06  5.0000136e-01  4.9060255e-03 
 5.8166451e-04  5.8166451e-04  9.9882733e-01  2.2013222e-06  2.2089189e-06  5.0000143e-01  5.0440922e-03 
 5.8171451e-04  5.8171451e-04  1.0259206e+00  2.3166385e-06  2.3246355e-06  5.0000151e-01  5.1809144e-03 
 5.8176451e-04  5.8176451e-04  1.0527608e+00  2.4335904e-06  2.4419934e-06  5.0000158e-01  5.3164583e-03 
 5.8181451e-04  5.8181451e-04  1.0793411e+00  2.5520960e-06  2.5609104e-06  5.0000166e-01  5.4506905e-03 
 5.8186451e-04  5.8186451e-04  1.1056552e+00  2.6720769e-06  2.6813078e-06  5.0000174e-01  5.5835779e-03 
 5.8191451e-04  5.8191451e-04  1.1316965e+00  2.7934580e-06  2.8031102e-06  5.0000182e-01  5.7150877e-03 
 5.8196451e-04  5.8196451e-04  1.1574585e+00  2.9161674e-06  2.9262456e-06  5.0000190e-01  5.8451874e-03 
 5.8201451e-04  5.8201451e-04  1.1829350e+00  3.0401366e-06  3.0506451e-06  5.0000198e-01  5.9738449e-03 
 5.8206451e-04  5.8206451e-04  1.2081196e+00  3.1653001e-06  3.1762430e-06  5.0000206e-01  6.1010286e-03 
 5.8211451e-04  5.8211451e-04  1.2330061e+00  3.2915955e-06  3.3029768e-06  5.0000214e-01  6.2267069e-03 
 5.8216451e-04  5.8216451e-04  1.2575884e+00  3.4189633e-06  3.4307868e-06  5.0000222e-01  6.3508490e-03 
 5.8221451e-04  5.8221451e-04  1.2818604e+00  3.5473472e-06  3.5596163e-06  5.0000231e-01  6.4734241e-03 
 5.8226451e-04  5.8226451e-04  1.3058161e+00  3.6766932e-06  3.6894113e-06  5.0000239e-01  6.5944021e-03 
 5.8231451e-04  5.8231451e-04  1.3294496e+00  3.8069504e-06  3.8201206e-06  5.0000248e-01  6.7137530e-03 
 5.8236451e-04  5.8236451e-04  1.3527551e+00  3.9380702e-06  3.9516955e-06  5.0000256e-01  6.8314475e-03 
 5.8241451e-04  5.8241451e-04  1.3757268e+00  4.0700065e-06  4.0840899e-06  5.0000265e-01  6.9474564e-03 
 5.8246451e-04  5.8246451e-04  1.3983591e+00  4.2027158e-06  4.2172598e-06  5.0000273e-01  7.0617513e-03 
 5.8251451e-04  5.8251451e-04  1.4206464e+00  4.3361566e-06  4.3511638e-06  5.0000282e-01  7.1743038e-03 
 5.8256451e-04  5.8256451e-04  1.4425831e+00  4.4702896e-06  4.4857624e-06  5.0000291e-01  7.2850861e-03 
 5.8261451e-04  5.8261451e-04  1.4641639e+00  4.6050776e-06  4.6210183e-06  5.0000300e-01  7.3940711e-03 
 5.8266451e-04  5.8266451e-04  1.4853834e+00  4.7404854e-06  4.7568961e-06  5.0000308e-01  7.5012317e-03 
 5.8271451e-04  5.8271451e-04  1.5062365e+00  4.8764796e-06  4.8933623e-06  5.0000317e-01  7.6065415e-03 
 5.8276451e-04  5.8276451e-04  1.5267179e+00  5.0130286e-06  5.0303853e-06  5.0000326e-01  7.7099746e-03 
 5.8281451e-04  5.8281451e-04  1.5468226e+00  5.1501024e-06  5.1679350e-06  5.0000335e-01  7.8115053e-03 
 5.8286451e-04  5.8286451e-04  1.5665456e+00  5.2876727e-06  5.3059828e-06  5.0000344e-01  7.9111088e-03 
 5.8291451e-04  5.8291451e-04  1.5858822e+00  5.4257127e-06  5.4445020e-06  5.0000353e-01  8.0087603e-03 
 5.8296451e-04  5.8296451e-04  1.6048274e+00  5.5641970e-06  5.5834670e-06  5.0000362e-01  8.1044359e-03 
 5.8301451e-04  5.8301451e-04  1.6233767e+00  5.7031015e-06  5.7228537e-06  5.0000371e-01  8.1981118e-03 
 5.8306451e-04  5.8306451e-04  1.6415254e+00  5.8424034e-06  5.8626391e-06  5.0000380e-01  8.2897650e-03 
 5.8311451e-04  5.8311451e-04  1.6592691e+00  5.9820812e-06  6.0028018e-06  5.0000389e-01  8.3793729e-03 
 5.8316451e-04  5.8316451e-04  1.6766034e+00  6.1221144e-06  6.1433210e-06  5.0000398e-01  8.4669133e-03 
 5.8321451e-04  5.8321451e-04  1.6935240e+00  6.2624836e-06  6.2841775e-06  5.0000407e-01  8.5523647e-03 
 5.8326451e-04  5.8326451e-04  1.7100268e+00  6.4031706e-06  6.4253528e-06  5.0000417e-01  8.6357059e-03 
 5.8331451e-04  5.8331451e-04  1.7261077e+00  6.5441578e-06  6.5668294e-06  5.0000426e-01  8.7169165e-03 
 5.8336451e-04  5.8336451e-04  1.7417626e+00  6.6854288e-06  6.7085908e-06  5.0000435e-01  8.7959763e-03 
 5.8341451e-04  5.8341451e-04  1.7569878e+00  6.8269680e-06  6.8506213e-06  5.0000444e-01  8.8728658e-03 
 5.8346451e-04  5.8346451e-04  1.7717795e+00  6.9687604e-06  6.9929060e-06  5.0000453e-01  8.9475662e-03 
 5.8351451e-04  5.8351451e-04  1.7861341e+00  7.1107921e-06  7.1354306e-06  5.0000463e-01  9.0200588e-03 
 5.8356451e-04  5.8356451e-04  1.8000479e+00  7.2530494e-06  7.2781818e-06  5.0000472e-01  9.0903260e-03 
 5.8361451e-04  5.8361451e-04  1.8135176e+00  7.3955198e-06  7.4211467e-06  5.0000481e-01  9.1583503e-03 
 5.8366451e-04  5.8366451e-04  1.8265399e+00  7.5381911e-06  7.5643132e-06  5.0000490e-01  9.2241149e-03 
 5.8371451e-04  5.8371451e-04  1.8391114e+00  7.6810517e-06  7.7076697e-06  5.0000500e-01  9.2876036e-03 
 5.8376451e-04  5.8376451e-04  1.8512292e+00  7.8240907e-06  7.8512052e-06  5.0000509e-01  9.3488008e-03 
 5.8381451e-04  5.8381451e-04  1.8628903e+00  7.9672975e-06  7.9949091e-06  5.0000518e-01  9.4076914e-03 
 5.8386451e-04  5.8386451e-04  1.8740916e+00  8.1106621e-06  8.1387714e-06  5.0000528e-01  9.4642607e-03 
 5.8391451e-04  5.8391451e-04  1.8848306e+00  8.2541750e-06  8.2827824e-06  5.0000537e-01  9.5184949e-03 
 5.8396451e-04  5.8396451e-04  1.8951046e+00  8.3978270e-06  8.4269331e-06  5.0000546e-01  9.5703806e-03 
 5.8401451e-04  5.8401451e-04  1.9049109e+00  8.5416093e-06  8.5712145e-06  5.0000556e-01  9.6199049e-03 
 5.8406451e-04  5.8406451e-04  1.9142473e+00  8.6855136e-06  8.7156184e-06  5.0000565e-01  9.6670557e-03 
 5.8411451e-04  5.8411451e-04  1.9231113e+00  8.8295319e-06  8.8601365e-06  5.0000574e-01  9.7118214e-03 
 5.8416451e-04  5.8416451e-04  1.9315008e+00  8.9736562e-06  9.0047612e-06  5.0000584e-01  9.7541907e-03 
 5.8421451e-04  5.8421451e-04  1.9394138e+00  9.1178793e-06  9.1494849e-06  5.0000593e-01  9.7941534e-03 
 5.8426451e-04  5.8426451e-04  1.9468482e+00  9.2621939e-06  9.2943004e-06  5.0000603e-01  9.8316996e-03 
 5.8431451e-04  5.8431451e-04  1.9538023e+00  9.4065931e-06  9.4392008e-06  5.0000612e-01  9.8668200e-03 
 5.8436451e-04  5.8436451e-04  1.9602743e+00  9.5510702e-06  9.5841794e-06  5.0000621e-01  9.8995058e-03 
 5.8441451e-04  5.8441451e-04  1.9662627e+00  9.6956186e-06  9.7292296e-06  5.0000631e-01  9.9297492e-03 
 5.8446451e-04  5.8446451e-04  1.9717658e+00  9.8402322e-06  9.8743451e-06  5.0000640e-01  9.9575425e-03 
 5.8451451e-04  5.8451451e-04  1.9767825e+00  9.9849047e-06  1.0019520e-05  5.0000650e-01  9.9828789e-03 
 5.8456451e-04  5.8456451e-04  1.9813115e+00  1.0129630e-05  1.0164748e-05  5.0000659e-01  1.0005752e-02 
 5.8461451e-04  5.8461451e-04  1.9853516e+00  1.0274403e-05  1.0310023e-05  5.0000668e-01  1.0026157e-02 
 5.8466451e-04  5.8466451e-04  1.9889018e+00  1.0419217e-05  1.0455339e-05  5.0000678e-01  1.0044088e-02 
 5.8471451e-04  5.8471451e-04  1.9919613e+00  1.0564067e-05  1.0600692e-05  5.0000687e-01  1.0059540e-02 
 5.8476451e-04  5.8476451e-04  1.9945293e+00  1.0708947e-05  1.0746075e-05  5.0000697e-01  1.0072511e-02 
 5.8481451e-04  5.8481451e-04  1.9966052e+00  1.0853852e-05  1.0891483e-05  5.0000706e-01  1.0082996e-02 
 5.8486451e-04  5.8486451e-04  1.9981885e+00  1.0998776e-05  1.1036911e-05  5.0000715e-01  1.0090994e-02 
 5.8491451e-04  5.8491451e-04  1.9992788e+00  1.1143715e-05  1.1182353e-05  5.0000725e-01  1.0096501e-02 
 5.8496451e-04  5.8496451e-04  1.9998757e+00  1.1288663e-05  1.1327804e-05  5.0000734e-01  1.0099518e-02 
 5.8501451e-04  5.8501451e-04  1.9999792e+00  1.1433614e-05  1.1473258e-05  5.0000744e-01  1.0100042e-02 
 5.8506451e-04  5.8506451e-04  1.9995893e+00  1.1578564e-05  1.1618711e-05  5.0000753e-01  1.0098075e-02 
 5.8511451e-04  5.8511451e-04  1.9987059e+00  1.1723507e-05  1.1764158e-05  5.0000763e-01  1.0093616e-02 
 5.8516451e-04  5.8516451e-04  1.9973295e+00  1.1868438e-05  1.1909592e-05  5.0000772e-01  1.0086666e-02 
 5.8521451e-04  5.8521451e-04  1.9954602e+00  1.2013352e-05  1.2055008e-05  5.0000781e-01  1.0077228e-02 
 5.8526451e-04  5.8526451e-04  1.9930985e+00  1.2158243e-05  1.2200402e-05  5.0000791e-01  1.0065304e-02 
 5.8531451e-04  5.8531451e-04  1.9902451e+00  1.2303106e-05  1.2345768e-05  5.0000800e-01  1.0050896e-02 
 5.8536451e-04  5.8536451e-04  1.9869007e+00  1.2447936e-05  1.2491100e-05  5.0000810e-01  1.0034008e-02 
 5.8541451e-04  5.8541451e-04  1.9830660e+00  1.2592726e-05  1.2636393e-05  5.0000819e-01  1.0014644e-02 
 5.8546451e-04  5.8546451e-04  1.9787420e+00  1.2737471e-05  1.2781641e-05  5.0000829e-01  9.9928093e-03 
 5.8551451e-04  5.8551451e-04  1.9739298e+00  1.2882166e-05  1.2926838e-05  5.0000838e-01  9.9685091e-03 
 5.8556451e-04  5.8556451e-04  1.9686305e+00  1.3026805e-05  1.3071979e-05  5.0000847e-01  9.9417492e-03 
 5.8561451e-04  5.8561451e-04  1.9628455e+00  1.3171381e-05  1.3217057e-05  5.0000857e-01  9.9125364e-03 
 5.8566451e-04  5.8566451e-04  1.9565762e+00  1.3315888e-05  1.3362066e-05  5.0000866e-01  9.8808777e-03 
 5.8571451e-04  5.8571451e-04  1.9498242e+00  1.3460320e-05  1.3506999e-05  5.0000876e-01  9.8467811e-03 
 5.8576451e-04  5.8576451e-04  1.9425910e+00  1.3604670e-05  1.3651850e-05  5.0000885e-01  9.8102550e-03 
 5.8581451e-04  5.8581451e-04  1.9348786e+00  1.3748932e-05  1.3796613e-05  5.0000894e-01  9.7713083e-03 
 5.8586451e-04  5.8586451e-04  1.9266888e+00  1.3893098e-05  1.3941279e-05  5.0000904e-01  9.7299506e-03 
 5.8591451e-04  5.8591451e-04  1.9180235e+00  1.4037161e-05  1.4085842e-05  5.0000913e-01  9.6861922e-03 
 5.8596451e-04  5.8596451e-04  1.9088851e+00  1.4181113e-05  1.4230294e-05  5.0000923e-01  9.6400439e-03 
 5.8601451e-04  5.8601451e-04  1.8992756e+00  1.4324946e-05  1.4374627e-05  5.0000932e-01  9.5915170e-03 
 5.8606451e-04  5.8606451e-04  1.8891975e+00  1.4468653e-05  1.4518832e-05  5.0000941e-01  9.5406236e-03 
 5.8611451e-04  5.8611451e-04  1.8786533e+00  1.4612225e-05  1.4662902e-05  5.0000951e-01  9.4873761e-03 
 5.8616451e-04  5.8616451e-04  1.8676456e+00  1.4755651e-05  1.4806827e-05  5.0000960e-01  9.4317877e-03 
 5.8621451e-04  5.8621451e-04  1.8561770e+00  1.4898925e-05  1.4950597e-05  5.0000969e-01  9.3738722e-03 
 5.8626451e-04  5.8626451e-04  1.8442505e+00  1.5042034e-05  1.5094203e-05  5.0000979e-01  9.3136437e-03 
 5.8631451e-04  5.8631451e-04  1.8318689e+00  1.5184969e-05  1.5237635e-05  5.0000988e-01  9.2511173e-03 
 5.8636451e-04  5.8636451e-04  1.8190354e+00  1.5327720e-05  1.5380881e-05  5.0000997e-01  9.1863082e-03 
 5.8641451e-04  5.8641451e-04  1.8057530e+00  1.5470275e-05  1.5523931e-05  5.0001006e-01  9.1192325e-03 
 5.8646451e-04  5.8646451e-04  1.7920251e+00  1.5612622e-05  1.5666772e-05  5.0001016e-01  9.0499068e-03 
 5.8651451e-04  5.8651451e-04  1.7778550e+00  1.5754748e-05  1.5809392e-05  5.0001025e-01  8.9783481e-03 
 5.8656451e-04  5.8656451e-04  1.7632462e+00  1.5896641e-05  1.5951777e-05  5.0001034e-01  8.9045741e-03 
 5.8661451e-04  5.8661451e-04  1.7482025e+00  1.6038287e-05  1.6093915e-05  5.0001043e-01  8.8286030e-03 
