Voltage	Current	Upper Vertex
V	A	V
-0.64453125	-9.783935546875E-6	0.75 V
-0.64208984375	-9.24072265625E-6	0.75 V
-0.6396484375	-9.1033935546875E-6	0.75 V
-0.63720703125	-9.2620849609375E-6	0.75 V
-0.634765625	-9.234619140625E-6	0.75 V
-0.63232421875	-9.1064453125E-6	0.75 V
-0.6298828125	-9.04541015625E-6	0.75 V
-0.62744140625	-9.2803955078125E-6	0.75 V
-0.625	-8.917236328125E-6	0.75 V
-0.62255859375	-9.1705322265625E-6	0.75 V
-0.6201171875	-8.709716796875E-6	0.75 V
-0.61767578125	-8.3251953125E-6	0.75 V
-0.615234375	-8.8775634765625E-6	0.75 V
-0.61279296875	-8.8043212890625E-6	0.75 V
-0.6103515625	-8.53271484375E-6	0.75 V
-0.60791015625	-8.43505859375E-6	0.75 V
-0.60546875	-8.8897705078125E-6	0.75 V
-0.60302734375	-8.270263671875E-6	0.75 V
-0.6005859375	-8.43505859375E-6	0.75 V
-0.59814453125	-8.3526611328125E-6	0.75 V
-0.595703125	-8.2794189453125E-6	0.75 V
-0.59326171875	-8.282470703125E-6	0.75 V
