Time	Current	Time	Current	Time	Current	Time	Current
s	A	s	A	s	A	s	A
0.8 V	0.8 V	1.2 V	1.2 V	1.4 V	1.4 V	1.6 V	1.6 V
0.0770369998055003	2.3193359375E-5	0.0770409998054902	4.08935546875E-5	0.0770299998055179	6.65283203125E-5	0.0770199998055432	1.153564453125E-4
0.0771349998052528	2.227783203125E-5	0.0771389998052427	4.180908203125E-5	0.0771279998052705	6.591796875E-5	0.0771179998052958	1.165771484375E-4
0.0772399998049877	2.166748046875E-5	0.0772439998049776	3.84521484375E-5	0.0772329998050054	6.561279296875E-5	0.0772229998050307	1.1749267578125E-4
0.0773379998047403	2.25830078125E-5	0.0773419998047302	4.08935546875E-5	0.0773299998047605	6.65283203125E-5	0.0773199998047858	1.214599609375E-4
0.0774349998044954	2.410888671875E-5	0.0774389998044853	4.058837890625E-5	0.0774269998045156	6.683349609375E-5	0.0774169998045409	1.202392578125E-4
0.0775399998042303	2.3193359375E-5	0.0775439998042202	4.364013671875E-5	0.077532999804248	6.683349609375E-5	0.0775229998042732	1.20849609375E-4
0.0776419998039728	2.838134765625E-5	0.0776419998039728	4.21142578125E-5	0.0776299998040031	6.683349609375E-5	0.0776199998040283	1.2115478515625E-4
0.0777389998037279	2.227783203125E-5	0.0777389998037279	4.150390625E-5	0.0777279998037557	6.744384765625E-5	0.0777169998037834	1.239013671875E-4
0.077835999803483	2.3193359375E-5	0.0778439998034628	3.936767578125E-5	0.0778329998034906	6.8359375E-5	0.0778219998035183	1.251220703125E-4
0.0779419998032154	2.349853515625E-5	0.0779409998032179	4.180908203125E-5	0.0779299998032457	6.8359375E-5	0.0779189998032734	1.2542724609375E-4
0.0780399998029679	2.3193359375E-5	0.0780389998029705	4.150390625E-5	0.0780269998030008	7.01904296875E-5	0.078016999803026	1.2603759765625E-4
0.078136999802723	2.25830078125E-5	0.0781449998027028	4.425048828125E-5	0.0781329998027331	6.988525390625E-5	0.0781219998027609	1.287841796875E-4
0.0782419998024579	2.25830078125E-5	0.0782419998024579	4.33349609375E-5	0.0782299998024882	7.01904296875E-5	0.078218999802516	1.2847900390625E-4
0.0783359998022206	2.349853515625E-5	0.078338999802213	4.33349609375E-5	0.0783269998022433	7.476806640625E-5	0.0783169998022686	1.287841796875E-4
0.0784409998019555	2.38037109375E-5	0.0784449998019454	4.150390625E-5	0.0784329998019757	7.14111328125E-5	0.0784219998020035	1.312255859375E-4
0.0785379998017106	2.25830078125E-5	0.0785419998017005	4.2724609375E-5	0.0785299998017308	7.232666015625E-5	0.0785199998017561	1.324462890625E-4
0.0786359998014632	2.349853515625E-5	0.0786399998014531	4.39453125E-5	0.0786279998014834	7.14111328125E-5	0.0786169998015112	1.33056640625E-4
0.0787409998011981	2.227783203125E-5	0.078744999801188	4.486083984375E-5	0.0787319998012208	7.354736328125E-5	0.0787219998012461	1.3458251953125E-4
0.0788389998009507	2.227783203125E-5	0.0788419998009431	4.5166015625E-5	0.078826999800981	7.26318359375E-5	0.0788239998009885	1.416015625E-4
0.0789359998007058	2.410888671875E-5	0.0789399998006957	4.2724609375E-5	0.0789319998007159	7.293701171875E-5	0.0789209998007436	1.373291015625E-4
0.0790419998004381	2.25830078125E-5	0.0790449998004306	4.364013671875E-5	0.079028999800471	7.38525390625E-5	0.0790189998004962	1.3824462890625E-4
0.0791399998001907	2.166748046875E-5	0.0791419998001857	4.364013671875E-5	0.0791269998002235	7.26318359375E-5	0.0791239998002311	1.3946533203125E-4
0.0792369997999458	2.25830078125E-5	0.0792389997999408	4.241943359375E-5	0.0792319997999584	7.50732421875E-5	0.0792219997999837	1.3946533203125E-4
0.0793419997996807	2.166748046875E-5	0.0793449997996731	4.425048828125E-5	0.0793289997997135	7.4462890625E-5	0.0793189997997388	1.409912109375E-4
0.0794389997994358	2.349853515625E-5	0.0794419997994282	3.753662109375E-5	0.0794339997994484	7.50732421875E-5	0.0794239997994737	1.422119140625E-4
0.0795369997991884	2.25830078125E-5	0.0795389997991833	4.45556640625E-5	0.0795279997992111	7.62939453125E-5	0.0795179997992363	1.42822265625E-4
0.0796419997989233	2.3193359375E-5	0.0796439997989182	4.45556640625E-5	0.0796339997989435	7.6904296875E-5	0.0796229997989713	1.4495849609375E-4
0.0797389997986784	2.25830078125E-5	0.0797419997986708	4.5166015625E-5	0.0797309997986986	7.659912109375E-5	0.0797209997987238	1.458740234375E-4
0.0798359997984335	2.288818359375E-5	0.0798389997984259	4.39453125E-5	0.0798289997984512	7.62939453125E-5	0.0798179997984789	1.46484375E-4
0.0799419997981659	2.197265625E-5	0.0799449997981583	4.425048828125E-5	0.0799339997981861	7.843017578125E-5	0.0799229997982138	1.470947265625E-4
0.0801579997976205	-1.46484375E-5	0.0801609997976129	-2.349853515625E-5	0.0801509997976382	-2.50244140625E-5	0.080139999797666	-2.99072265625E-5
0.0802559997973731	-8.23974609375E-6	0.080259999797363	-1.46484375E-5	0.0802489997973908	-1.556396484375E-5	0.080238999797416	-1.861572265625E-5
0.080360999797108	-4.57763671875E-6	0.0803649997970979	-9.46044921875E-6	0.0803469997971433	-1.28173828125E-5	0.0803439997971509	-1.190185546875E-5
0.0804549997968707	-4.8828125E-6	0.0804589997968606	-8.23974609375E-6	0.0804489997968858	-1.0986328125E-5	0.0804379997969136	-1.068115234375E-5
